Date,Open,High,Low,Close,Volume,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,MA_5,MA_20
2020-01-28,5660.251578104865,5668.532853274001,5594.001376751772,5622.98583984375,82615000,5664.3916015625,5639.54736328125,5664.3916015625,5664.3916015625,5656.10986328125,5651.1416015625,5621.121435546875
2020-01-29,5631.266638264555,5668.532373370717,5606.422814860446,5618.8447265625,43821000,5622.98583984375,5664.3916015625,5639.54736328125,5664.3916015625,5664.3916015625,5642.0322265625,5625.262133789062
2020-01-30,5668.530997528166,5668.530997528166,5573.29636426071,5581.57763671875,71990000,5618.8447265625,5622.98583984375,5664.3916015625,5639.54736328125,5664.3916015625,5625.46943359375,5627.3323974609375
2020-01-31,5631.266396604939,5635.407033661266,5366.265625,5366.265625,163136500,5581.57763671875,5618.8447265625,5622.98583984375,5664.3916015625,5639.54736328125,5570.8130859375,5614.082373046875
2020-02-03,5366.264248107532,5453.217603979644,5275.1702562415085,5333.13916015625,149797000,5366.265625,5581.57763671875,5618.8447265625,5622.98583984375,5664.3916015625,5504.56259765625,5601.867456054688
2020-02-04,5440.796803977273,5482.203172348485,5399.39043560606,5465.640625,113316500,5333.13916015625,5366.265625,5581.57763671875,5618.8447265625,5622.98583984375,5473.0935546875,5596.07060546875
2020-02-05,5614.703241084696,5614.703241084696,5507.046689264487,5573.296875,123002500,5465.640625,5333.13916015625,5366.265625,5581.57763671875,5618.8447265625,5463.983984375,5598.14091796875
2020-02-06,5581.57763671875,5614.702726550909,5531.890001970512,5581.57763671875,154693500,5573.296875,5465.640625,5333.13916015625,5366.265625,5581.57763671875,5463.983984375,5598.14091796875
2020-02-07,5556.735228769878,5614.704150679549,5552.594591490616,5598.1416015625,82609000,5581.57763671875,5573.296875,5465.640625,5333.13916015625,5366.265625,5510.3591796875,5599.590185546875
2020-02-10,5598.14154039241,5618.8447265625,5490.484972307941,5618.8447265625,66578500,5598.1416015625,5581.57763671875,5573.296875,5465.640625,5333.13916015625,5567.50029296875,5601.2464599609375
2020-02-11,5618.843761522861,5618.843761522861,5585.71866933997,5614.703125,77526500,5618.8447265625,5598.1416015625,5581.57763671875,5573.296875,5465.640625,5597.31279296875,5597.5198974609375
2020-02-12,5631.26611328125,5631.26611328125,5598.141018497243,5631.26611328125,69971500,5614.703125,5618.8447265625,5598.1416015625,5581.57763671875,5573.296875,5608.906640625,5596.070703125
2020-02-13,5647.82966535116,5647.82966535116,5581.579463998067,5622.98583984375,49737000,5631.26611328125,5614.703125,5618.8447265625,5598.1416015625,5581.57763671875,5617.18828125,5593.586376953125
2020-02-14,5614.703358907186,5627.125268993264,5527.749988304641,5531.890625,147028500,5622.98583984375,5631.26611328125,5614.703125,5618.8447265625,5598.1416015625,5603.9380859375,5585.512109375
2020-02-17,5531.890531994048,5589.859444754464,5531.890531994048,5565.015625,115319000,5531.890625,5622.98583984375,5631.26611328125,5614.703125,5618.8447265625,5593.172265625,5580.750390625
2020-02-18,5536.031226661688,5565.01568334578,5523.60931665422,5544.3125,98436500,5565.015625,5531.890625,5622.98583984375,5631.26611328125,5614.703125,5579.094140625,5575.1605224609375
2020-02-19,5519.468679985063,5598.140776699029,5519.468679985063,5544.3125,74594000,5544.3125,5565.015625,5531.890625,5622.98583984375,5631.26611328125,5561.70341796875,5569.156567382813
2020-02-20,5540.172595390684,5544.313232606971,5436.656664983534,5461.50048828125,136724500,5544.3125,5544.3125,5565.015625,5531.890625,5622.98583984375,5529.40634765625,5559.01201171875
2020-02-21,5465.640102395125,5515.327739689626,5461.499465953916,5478.06201171875,98261000,5461.50048828125,5544.3125,5544.3125,5565.015625,5531.890625,5518.640625,5550.937744140625
2020-02-24,5436.656837059985,5465.64129849138,5391.109826239224,5403.53173828125,84910000,5478.06201171875,5461.50048828125,5544.3125,5544.3125,5565.015625,5486.34384765625,5537.894750976562
2020-02-25,5424.232953525795,5432.514225210567,5391.107866786706,5407.67041015625,86446500,5403.53173828125,5478.06201171875,5461.50048828125,5544.3125,5544.3125,5459.0154296875,5527.128979492188
2020-02-26,5382.827825338298,5411.812282859351,5316.57763671875,5316.57763671875,92824500,5407.67041015625,5403.53173828125,5478.06201171875,5461.50048828125,5544.3125,5413.46845703125,5512.015625
2020-02-27,5357.98381762967,5362.124454273897,5134.389438841416,5208.9208984375,129254500,5316.57763671875,5407.67041015625,5403.53173828125,5478.06201171875,5461.50048828125,5362.9525390625,5493.382788085937
2020-02-28,5134.389438841416,5208.9208984375,4997.748429581926,5208.9208984375,169946500,5208.9208984375,5316.57763671875,5407.67041015625,5403.53173828125,5478.06201171875,5309.12431640625,5485.515551757812
2020-03-02,5208.920899240594,5208.920899240594,4997.748430352462,5035.01416015625,144871500,5208.9208984375,5208.9208984375,5316.57763671875,5407.67041015625,5403.53173828125,5235.42080078125,5470.609301757812
2020-03-03,5134.389370302611,5258.608467971222,5134.389370302611,5233.7646484375,114663500,5035.01416015625,5208.9208984375,5208.9208984375,5316.57763671875,5407.67041015625,5200.6396484375,5459.015502929688
2020-03-04,5229.623260308497,5382.826792083172,5184.076264375485,5333.13916015625,83025000,5233.7646484375,5035.01416015625,5208.9208984375,5208.9208984375,5316.57763671875,5203.951953125,5447.0076171875
2020-03-05,5415.95337995338,5415.95337995338,5250.327894327895,5329.0,77583000,5333.13916015625,5233.7646484375,5035.01416015625,5208.9208984375,5208.9208984375,5227.9677734375,5434.378735351563
2020-03-06,5258.609252929688,5258.609252929688,5134.39013671875,5134.39013671875,77835500,5329.0,5333.13916015625,5233.7646484375,5035.01416015625,5208.9208984375,5213.06162109375,5411.191162109375
2020-03-09,4968.764179991357,5001.889274524633,4790.716796875,4790.716796875,140889500,5134.39013671875,5329.0,5333.13916015625,5233.7646484375,5035.01416015625,5164.2021484375,5369.784765625
2020-03-10,4836.2639570147685,4977.045613297732,4836.2639570147685,4906.65478515625,133667000,4790.716796875,5134.39013671875,5329.0,5333.13916015625,5233.7646484375,5098.78017578125,5334.382348632813
2020-03-11,4927.357655582266,4952.2014756944445,4794.857281650641,4844.544921875,93204500,4906.65478515625,4790.716796875,5134.39013671875,5329.0,5333.13916015625,5001.061328125,5295.0462890625
2020-03-12,4637.512786645683,4670.6378779788665,4521.574966979541,4604.3876953125,129845500,4844.544921875,4906.65478515625,4790.716796875,5134.39013671875,5329.0,4856.1388671875,5244.116381835937
2020-03-13,4604.3876953125,4604.3876953125,4604.3876953125,4604.3876953125,0,4604.3876953125,4844.544921875,4906.65478515625,4790.716796875,5134.39013671875,4750.13837890625,5197.741235351563
2020-03-16,4604.3876953125,4604.3876953125,4604.3876953125,4604.3876953125,0,4604.3876953125,4604.3876953125,4844.544921875,4906.65478515625,4790.716796875,4712.87255859375,5149.709838867188
2020-03-17,4550.559452056885,4558.840724945068,4240.01171875,4240.01171875,212200000,4604.3876953125,4604.3876953125,4604.3876953125,4844.544921875,4906.65478515625,4579.5439453125,5084.494799804687
2020-03-18,4240.012500000001,4455.325634765625,3946.027258300781,4140.63720703125,180053500,4240.01171875,4604.3876953125,4604.3876953125,4604.3876953125,4844.544921875,4438.76240234375,5014.31103515625
2020-03-19,4136.495651934224,4136.495651934224,3850.791748046875,3850.791748046875,264419000,4140.63720703125,4240.01171875,4604.3876953125,4604.3876953125,4604.3876953125,4288.043212890625,4933.775598144532
2020-03-20,3809.3861474557816,4459.466174793344,3581.6511060317944,3921.183349609375,335132000,3850.791748046875,4140.63720703125,4240.01171875,4604.3876953125,4604.3876953125,4151.40234375,4855.931665039063
2020-03-23,3941.885493086907,4140.636022150113,3647.900335514249,3668.603515625,217843500,3921.183349609375,3850.791748046875,4140.63720703125,4240.01171875,4604.3876953125,3964.2455078125,4769.18525390625
2020-03-24,3685.166631401909,4136.496027832031,3685.166631401909,3726.572998046875,253971000,3668.603515625,3921.183349609375,3850.791748046875,4140.63720703125,4240.01171875,3861.557763671875,4685.130383300781
2020-03-26,3850.792000510476,4467.74684790409,3850.792000510476,4372.51220703125,331633000,3726.572998046875,3668.603515625,3921.183349609375,3850.791748046875,4140.63720703125,3907.932763671875,4637.927111816406
2020-03-27,4438.762349705082,4881.810457371541,4434.621713184834,4562.9814453125,269683000,4372.51220703125,3726.572998046875,3668.603515625,3921.183349609375,3850.791748046875,4050.370703125,4605.630139160156
2020-03-30,4538.138147605779,4600.247702545638,4268.996742866385,4550.56005859375,159964500,4562.9814453125,4372.51220703125,3726.572998046875,3668.603515625,3921.183349609375,4176.246044921875,4572.712097167969
2020-03-31,4687.200505514706,4728.606870404412,4542.278228400735,4575.4033203125,182638500,4550.56005859375,4562.9814453125,4372.51220703125,3726.572998046875,3668.603515625,4357.606005859375,4549.731555175781
2020-04-01,4604.387385236086,4761.731558472571,4492.590209515425,4538.13720703125,152831500,4575.4033203125,4550.56005859375,4562.9814453125,4372.51220703125,3726.572998046875,4519.91884765625,4514.950183105469
2020-04-02,4529.856092414221,4529.856092414221,4438.762094212107,4480.16845703125,136623500,4538.13720703125,4575.4033203125,4550.56005859375,4562.9814453125,4372.51220703125,4541.45009765625,4472.301647949219
2020-04-03,4521.575599621816,4579.544517565685,4442.9034966979925,4550.56005859375,110506000,4480.16845703125,4538.13720703125,4575.4033203125,4550.56005859375,4562.9814453125,4538.9658203125,4433.379650878906
2020-04-06,4571.264099280732,4753.452161208587,4550.560910425294,4749.3115234375,78184000,4550.56005859375,4480.16845703125,4538.13720703125,4575.4033203125,4550.56005859375,4578.71611328125,4414.125720214844
2020-04-07,4749.310245099056,5051.576721029509,4620.950508745026,4683.06005859375,149153500,4749.3115234375,4550.56005859375,4480.16845703125,4538.13720703125,4575.4033203125,4600.2474609375,4408.742883300782
2020-04-08,4683.059615371284,4687.200251635981,4538.1373461069215,4666.4970703125,106111500,4683.06005859375,4749.3115234375,4550.56005859375,4480.16845703125,4538.13720703125,4625.91943359375,4396.734997558594
2020-04-09,4637.513195375335,4716.185294225453,4554.700459743633,4633.37255859375,89997000,4666.4970703125,4683.06005859375,4749.3115234375,4550.56005859375,4480.16845703125,4656.56025390625,4386.176379394531
2020-04-13,4587.825287642046,4649.934835759943,4538.137649147727,4554.7001953125,58043000,4633.37255859375,4666.4970703125,4683.06005859375,4749.3115234375,4550.56005859375,4657.38828125,4383.692004394531
2020-04-14,4558.841284688775,4629.232112881064,4509.153641258925,4567.12255859375,95796000,4554.7001953125,4633.37255859375,4666.4970703125,4683.06005859375,4749.3115234375,4620.95048828125,4381.828747558594
2020-04-15,4567.123121652803,4662.357783301049,4509.154197171262,4542.279296875,95342000,4567.12255859375,4554.7001953125,4633.37255859375,4666.4970703125,4683.06005859375,4592.7943359375,4378.723327636719
2020-04-16,4542.277891668655,4571.262344942748,4293.839720747853,4339.38671875,176990500,4542.279296875,4567.12255859375,4554.7001953125,4633.37255859375,4666.4970703125,4527.372265625,4383.692077636719
2020-04-17,4389.074425763249,4509.15287703413,4372.5118807603685,4492.59033203125,160935500,4339.38671875,4542.279296875,4567.12255859375,4554.7001953125,4633.37255859375,4499.2158203125,4401.289733886719
2020-04-20,4496.7316231179975,4554.700539069795,4413.918886044001,4434.6220703125,90744000,4492.59033203125,4339.38671875,4542.279296875,4567.12255859375,4554.7001953125,4475.2001953125,4430.48125
2020-04-21,4511.284270530523,4511.284270530523,4347.0078125,4347.0078125,73431000,4434.6220703125,4492.59033203125,4339.38671875,4542.279296875,4567.12255859375,4431.17724609375,4451.772473144531
2020-04-22,4347.006764759475,4410.190002619352,4250.125800040999,4334.3701171875,107263500,4347.0078125,4434.6220703125,4492.59033203125,4339.38671875,4542.279296875,4389.59541015625,4485.060803222656
2020-04-23,4363.856660842896,4418.6154799461365,4313.31005859375,4313.31005859375,105419500,4334.3701171875,4347.0078125,4434.6220703125,4492.59033203125,4339.38671875,4384.380078125,4514.39765625
2020-04-24,4313.309959349594,4330.158826378302,4144.8212890625,4144.8212890625,131149500,4313.31005859375,4334.3701171875,4347.0078125,4434.6220703125,4492.59033203125,4314.82626953125,4503.013110351562
2020-04-27,4161.670662172379,4229.066138482863,4090.0629685924896,4178.51953125,151103500,4144.8212890625,4313.31005859375,4334.3701171875,4347.0078125,4434.6220703125,4263.60576171875,4483.790014648437
2020-04-28,4178.519353325569,4191.156004595707,4047.940623534145,4069.001708984375,180488000,4178.51953125,4144.8212890625,4313.31005859375,4334.3701171875,4347.0078125,4208.004541015625,4459.712097167969
2020-04-29,4064.789500442977,4085.8505859375,4043.7284149484535,4085.8505859375,121161000,4069.001708984375,4178.51953125,4144.8212890625,4313.31005859375,4334.3701171875,4158.300634765625,4435.234460449219
2020-04-30,4111.12309598646,4422.827101214942,4111.12309598646,4355.431640625,174081000,4085.8505859375,4069.001708984375,4178.51953125,4144.8212890625,4313.31005859375,4166.724951171875,4426.099182128906
2020-05-04,4338.584129362727,4464.950657402418,4212.217601323036,4397.55517578125,114497500,4355.431640625,4085.8505859375,4069.001708984375,4178.51953125,4144.8212890625,4217.271728515625,4421.968518066406
2020-05-05,4397.554654239593,4498.647864681882,4380.705785832545,4452.3134765625,118643500,4397.55517578125,4355.431640625,4085.8505859375,4069.001708984375,4178.51953125,4272.030517578125,4417.056188964843
2020-05-06,4477.586445385446,4523.920830050771,4464.949795022176,4511.2841796875,86395500,4452.3134765625,4397.55517578125,4355.431640625,4085.8505859375,4069.001708984375,4360.48701171875,4405.154821777343
2020-05-08,4502.859566774905,4549.193949594853,4338.583118595091,4418.615234375,123028000,4511.2841796875,4452.3134765625,4397.55517578125,4355.431640625,4085.8505859375,4427.03994140625,4391.932580566407
2020-05-11,4418.616106733947,4486.011585959632,4418.616106733947,4460.73828125,40615500,4418.615234375,4511.2841796875,4452.3134765625,4397.55517578125,4355.431640625,4448.10126953125,4381.644641113281
2020-05-12,4498.648398213003,4498.648398213003,4237.490906930974,4397.55517578125,118660000,4460.73828125,4418.615234375,4511.2841796875,4452.3134765625,4397.55517578125,4448.10126953125,4369.853771972656
2020-05-13,4347.007911876223,4355.432345813968,4283.824657343139,4304.8857421875,94973000,4397.55517578125,4460.73828125,4418.615234375,4511.2841796875,4452.3134765625,4418.61572265625,4357.363049316406
2020-05-14,4271.18779177782,4304.885525835239,4132.184638790968,4144.8212890625,131268000,4304.8857421875,4397.55517578125,4460.73828125,4418.615234375,4511.2841796875,4345.32314453125,4336.247985839844
2020-05-15,4144.820906396943,4208.004151921287,3942.634520719044,4031.091064453125,205790000,4144.8212890625,4304.8857421875,4397.55517578125,4460.73828125,4418.615234375,4267.818310546875,4310.68857421875
2020-05-18,4043.729177597062,4081.639138637034,4001.606998663759,4014.24365234375,139997500,4031.091064453125,4144.8212890625,4304.8857421875,4397.55517578125,4460.73828125,4178.519384765625,4294.431420898438
2020-05-19,4077.426455245059,4178.519673143696,3942.635498046875,3942.635498046875,128504500,4014.24365234375,4031.091064453125,4144.8212890625,4304.8857421875,4397.55517578125,4087.53544921875,4266.933679199219
2020-05-20,3976.3336913037774,4043.729177597062,3951.060383943796,4014.24365234375,119158000,3942.635498046875,4014.24365234375,4031.091064453125,4144.8212890625,4304.8857421875,4029.40703125,4245.914758300782
2020-05-26,4022.6669096610913,4212.216659330986,4022.6669096610913,4186.943359375,176076500,4014.24365234375,3942.635498046875,4014.24365234375,4031.091064453125,4144.8212890625,4037.8314453125,4237.911535644531
2020-05-27,4186.944639822507,4212.217947507553,4090.0636270298337,4182.732421875,151753500,4186.943359375,4014.24365234375,3942.635498046875,4014.24365234375,4031.091064453125,4068.159716796875,4230.329650878906
2020-05-28,4212.217451605288,4481.799368508026,4212.217451605288,4460.73828125,229233000,4182.732421875,4186.943359375,4014.24365234375,3942.635498046875,4014.24365234375,4157.458642578125,4237.701062011719
2020-05-29,4460.7378070809245,4460.7378070809245,4372.28125,4372.28125,399414000,4460.73828125,4182.732421875,4186.943359375,4014.24365234375,3942.635498046875,4243.38779296875,4249.074060058594
2020-06-02,4431.252242814249,4633.438656935051,4414.403374970849,4515.49658203125,181369500,4372.28125,4460.73828125,4182.732421875,4186.943359375,4014.24365234375,4343.63837890625,4265.922912597656
2020-06-03,4557.618245161116,4869.322265625,4549.193812175606,4869.322265625,279673500,4515.49658203125,4372.28125,4460.73828125,4182.732421875,4186.943359375,4480.11416015625,4305.938940429687
2020-06-04,4869.323611560881,5046.236753157384,4717.683775906736,4877.748046875,236158500,4869.322265625,4515.49658203125,4372.28125,4460.73828125,4182.732421875,4619.11728515625,4345.5338134765625
2020-06-05,4877.746606338701,4932.505419708652,4705.045733402702,4822.98779296875,88157500,4877.748046875,4869.322265625,4515.49658203125,4372.28125,4460.73828125,4691.5671875,4368.91162109375
2020-06-08,4848.26219999669,4991.477590787209,4848.26219999669,4970.41650390625,173557500,4822.98779296875,4877.748046875,4869.322265625,4515.49658203125,4372.28125,4811.19423828125,4397.5546875
2020-06-09,5004.1136446220935,5050.448030220446,4881.959355317345,4890.3837890625,100110000,4970.41650390625,4822.98779296875,4877.748046875,4869.322265625,4515.49658203125,4886.1716796875,4419.458203125
2020-06-10,4886.1708984375,4940.9297102303335,4713.470030475485,4886.1708984375,115382500,4890.3837890625,4970.41650390625,4822.98779296875,4877.748046875,4869.322265625,4889.54140625,4438.2025390625
2020-06-11,4844.050146828236,4894.596757056008,4721.895838777784,4785.0791015625,85187500,4886.1708984375,4890.3837890625,4970.41650390625,4822.98779296875,4877.748046875,4871.0076171875,4456.525732421875
2020-06-12,4785.077752976191,4785.077752976191,4616.589099702381,4776.6533203125,96044000,4785.0791015625,4886.1708984375,4890.3837890625,4970.41650390625,4822.98779296875,4861.74072265625,4472.321484375
2020-06-15,4785.077776988636,4810.351075106534,4633.43798828125,4633.43798828125,100844500,4776.6533203125,4785.0791015625,4886.1708984375,4890.3837890625,4970.41650390625,4794.34501953125,4484.115625
2020-06-16,4700.83430480957,4881.959640926785,4700.83430480957,4852.47412109375,91518500,4633.43798828125,4776.6533203125,4785.0791015625,4886.1708984375,4890.3837890625,4786.7630859375,4511.495043945312
2020-06-17,4886.171840854458,4886.171840854458,4785.078630354021,4818.7763671875,79800000,4852.47412109375,4633.43798828125,4776.6533203125,4785.0791015625,4886.1708984375,4773.2841796875,4545.192797851562
2020-06-18,4818.776745747538,4835.625615487914,4705.046875,4705.046875,68032000,4818.7763671875,4852.47412109375,4633.43798828125,4776.6533203125,4785.0791015625,4757.277734375,4578.890588378907
2020-06-19,4717.683155829596,4759.805326863789,4671.348767691984,4696.6220703125,110071000,4705.046875,4818.7763671875,4852.47412109375,4633.43798828125,4776.6533203125,4741.271484375,4613.009509277344
2020-06-22,4713.471108557085,4768.229932874549,4658.712284239621,4667.13671875,51590500,4696.6220703125,4705.046875,4818.7763671875,4852.47412109375,4633.43798828125,4748.01123046875,4649.2345703125
2020-06-23,4692.409569791204,4768.229473073287,4650.287401301157,4734.53173828125,69954000,4667.13671875,4696.6220703125,4705.046875,4818.7763671875,4852.47412109375,4724.42275390625,4685.248974609375
2020-06-24,4759.804777367714,4852.473542944785,4751.380344133435,4806.13916015625,57333000,4734.53173828125,4667.13671875,4696.6220703125,4705.046875,4818.7763671875,4721.8953125,4716.208764648438
2020-06-25,4801.926710903384,4839.836658621043,4751.380113946507,4822.98779296875,51415000,4806.13916015625,4734.53173828125,4667.13671875,4696.6220703125,4705.046875,4745.48349609375,4748.221533203125
2020-06-26,4818.776025520372,4852.4737599645705,4751.380556631975,4755.5927734375,57467500,4822.98779296875,4806.13916015625,4734.53173828125,4667.13671875,4696.6220703125,4757.27763671875,4762.9642578125
2020-06-29,4751.380207186124,4797.714588639179,4705.045825733067,4780.86572265625,48796500,4755.5927734375,4822.98779296875,4806.13916015625,4734.53173828125,4667.13671875,4780.0234375,4783.393481445312
2020-06-30,4801.928037889596,4835.625778506365,4768.230297272827,4797.7158203125,74474000,4780.86572265625,4755.5927734375,4822.98779296875,4806.13916015625,4734.53173828125,4792.66025390625,4797.504443359375
2020-07-01,4801.9265726023705,4886.1708984375,4780.865491143588,4886.1708984375,63959000,4797.7158203125,4780.86572265625,4755.5927734375,4822.98779296875,4806.13916015625,4808.6666015625,4798.346875
2020-07-02,4865.11141879392,4945.1435546875,4852.474765758092,4945.1435546875,75585500,4886.1708984375,4797.7158203125,4780.86572265625,4755.5927734375,4822.98779296875,4833.09775390625,4801.716650390625
2020-07-03,4945.1435546875,4974.629078437766,4919.870248615844,4945.1435546875,52219000,4945.1435546875,4886.1708984375,4797.7158203125,4780.86572265625,4755.5927734375,4871.00791015625,4807.824438476562
2020-07-06,4936.718596975043,4999.90185546875,4928.294162509214,4999.90185546875,67800000,4945.1435546875,4945.1435546875,4886.1708984375,4797.7158203125,4780.86572265625,4914.81513671875,4809.298706054688
2020-07-07,5004.114155102254,5050.448545427274,4970.416416684057,5046.236328125,74168000,4999.90185546875,4945.1435546875,4945.1435546875,4886.1708984375,4797.7158203125,4964.51923828125,4817.091333007813
2020-07-08,5046.236288747479,5277.908238564768,5037.8118542086695,5223.1494140625,106444500,5046.236328125,4999.90185546875,4945.1435546875,4945.1435546875,4886.1708984375,5031.91494140625,4833.940258789063
2020-07-09,5231.573559970543,5256.846862192622,5079.933746638063,5138.90478515625,93543500,5223.1494140625,5046.236328125,4999.90185546875,4945.1435546875,4945.1435546875,5070.6671875,4851.63154296875
2020-07-10,5138.905068674395,5256.8471522177415,5122.056199596774,5223.1494140625,67224000,5138.90478515625,5223.1494140625,5046.236328125,4999.90185546875,4945.1435546875,5126.268359375,4873.95634765625
2020-07-13,5248.422769325658,5256.847203947368,5172.602857730263,5202.08837890625,86006000,5223.1494140625,5138.90478515625,5223.1494140625,5046.236328125,4999.90185546875,5166.7056640625,4902.3888671875
2020-07-14,5202.0883277154735,5223.1494140625,5147.3295032132055,5223.1494140625,45616500,5202.08837890625,5223.1494140625,5138.90478515625,5223.1494140625,5046.236328125,5202.08828125,4920.922631835938
2020-07-15,5223.149517276423,5256.847256097561,5181.02734375,5181.02734375,61468000,5223.1494140625,5202.08837890625,5223.1494140625,5138.90478515625,5223.1494140625,5193.6638671875,4939.035180664063
2020-07-16,5181.026990575698,5223.1491612307855,5172.602556444681,5206.30029296875,66520500,5181.02734375,5223.1494140625,5202.08837890625,5223.1494140625,5138.90478515625,5207.14296875,4964.0978515625
2020-07-17,5168.390068502988,5206.300020105698,5088.357948452819,5155.75341796875,73348000,5206.30029296875,5181.02734375,5223.1494140625,5202.08837890625,5223.1494140625,5193.66376953125,4987.054418945312
2020-07-20,5155.753670857085,5189.451407267916,5105.207066240839,5172.6025390625,59794500,5155.75341796875,5206.30029296875,5181.02734375,5223.1494140625,5202.08837890625,5187.7666015625,5012.327709960938
2020-07-21,5138.905068674395,5252.634934948336,5138.905068674395,5223.1494140625,84159500,5172.6025390625,5155.75341796875,5206.30029296875,5181.02734375,5223.1494140625,5187.7666015625,5036.75859375
2020-07-22,5231.573595361802,5265.271331885872,5164.178122313663,5206.30029296875,44725500,5223.1494140625,5172.6025390625,5155.75341796875,5206.30029296875,5181.02734375,5192.82119140625,5056.766650390625
2020-07-23,5206.300544984879,5235.786065870716,5172.602806829637,5223.1494140625,84026500,5206.30029296875,5223.1494140625,5172.6025390625,5155.75341796875,5206.30029296875,5196.191015625,5076.774731445313
2020-07-24,5223.149125896516,5223.149125896516,5138.90478515625,5138.90478515625,58366500,5223.1494140625,5206.30029296875,5223.1494140625,5172.6025390625,5155.75341796875,5192.8212890625,5095.94033203125
2020-07-27,5138.90478515625,5172.602521452356,5054.660444415983,5138.90478515625,41972500,5138.90478515625,5223.1494140625,5206.30029296875,5223.1494140625,5172.6025390625,5186.08173828125,5113.84228515625
2020-07-28,5155.752905214228,5223.148368027486,5105.206308104284,5210.51171875,65279000,5138.90478515625,5138.90478515625,5223.1494140625,5206.30029296875,5223.1494140625,5183.55419921875,5134.482080078125
2020-07-29,5210.513290243607,5210.513290243607,5138.9055894076,5168.39111328125,50262500,5210.51171875,5138.90478515625,5138.90478515625,5223.1494140625,5206.30029296875,5175.97236328125,5148.593090820313
2020-07-30,5168.389644916241,5256.84619140625,5100.9941809238535,5256.84619140625,80533500,5168.39111328125,5210.51171875,5138.90478515625,5138.90478515625,5223.1494140625,5182.71171875,5164.17822265625
2020-08-03,5239.997635858484,5252.63428610573,4907.232512680975,5164.177734375,137079000,5256.84619140625,5168.39111328125,5210.51171875,5138.90478515625,5138.90478515625,5187.76630859375,5175.129931640625
2020-08-04,5185.239341551555,5239.998164817331,5164.178255680103,5231.57373046875,79357000,5164.177734375,5256.84619140625,5168.39111328125,5210.51171875,5138.90478515625,5206.30009765625,5186.713525390625
2020-08-05,5223.14911109992,5239.997979200241,5138.904770598308,5227.361328125,49393000,5231.57373046875,5164.177734375,5256.84619140625,5168.39111328125,5210.51171875,5209.67001953125,5195.769775390625
2020-08-06,5235.785846941768,5303.18132043418,5210.512544382113,5273.69580078125,55258500,5227.361328125,5231.57373046875,5164.177734375,5256.84619140625,5168.39111328125,5230.73095703125,5198.297094726562
2020-08-07,5277.907983082399,5294.756851344433,5189.451424706715,5206.30029296875,43621000,5273.69580078125,5227.361328125,5231.57373046875,5164.177734375,5256.84619140625,5220.62177734375,5201.666870117188
2020-08-10,5206.300020105698,5223.148887484682,5143.116767434513,5155.75341796875,37774500,5206.30029296875,5273.69580078125,5227.361328125,5231.57373046875,5164.177734375,5218.9369140625,5198.2970703125
2020-08-11,5172.602857730263,5223.149465460526,5164.178423108552,5202.08837890625,38795500,5155.75341796875,5206.30029296875,5273.69580078125,5227.361328125,5231.57373046875,5213.03984375,5198.2970703125
2020-08-12,5202.088110195562,5273.69580078125,5189.451458915734,5273.69580078125,35612000,5202.08837890625,5155.75341796875,5206.30029296875,5273.69580078125,5227.361328125,5222.30673828125,5200.824389648437
2020-08-13,5273.696303013393,5307.39404296875,5206.300823102679,5307.39404296875,48581000,5273.69580078125,5202.08837890625,5155.75341796875,5206.30029296875,5273.69580078125,5229.04638671875,5207.142724609375
2020-08-14,5307.393538678279,5395.85009765625,5256.8469335480095,5395.85009765625,57316000,5307.39404296875,5273.69580078125,5202.08837890625,5155.75341796875,5206.30029296875,5266.95634765625,5216.62021484375
2020-08-18,5395.849893821861,5412.698761562132,5307.393338185437,5357.93994140625,81563500,5395.85009765625,5307.39404296875,5273.69580078125,5202.08837890625,5155.75341796875,5307.39365234375,5226.729541015625
2020-08-19,5357.938823681872,5400.060984245409,5315.816663118336,5332.66552734375,58793500,5357.93994140625,5395.85009765625,5307.39404296875,5273.69580078125,5202.08837890625,5333.50908203125,5234.732690429688
2020-08-24,5341.091359238915,5374.789096521179,5290.544753315518,5320.0302734375,66882500,5332.66552734375,5357.93994140625,5395.85009765625,5307.39404296875,5273.69580078125,5342.7759765625,5239.576733398438
2020-08-25,5324.241905194423,5374.788505560192,5311.60525510298,5362.15185546875,49211000,5320.0302734375,5332.66552734375,5357.93994140625,5395.85009765625,5307.39404296875,5353.7275390625,5247.369311523437
2020-08-26,5379.001262676829,5383.213479797171,5311.605788751356,5341.09130859375,42983000,5362.15185546875,5320.0302734375,5332.66552734375,5357.93994140625,5395.85009765625,5342.77578125,5253.26640625
2020-08-27,5362.1522649591625,5560.12646484375,5341.091179865057,5560.12646484375,68326000,5341.09130859375,5362.15185546875,5320.0302734375,5332.66552734375,5357.93994140625,5383.2130859375,5274.327490234375
2020-08-28,5526.428250096228,5560.125983328522,5412.698400437235,5471.66943359375,52292500,5560.12646484375,5341.09130859375,5362.15185546875,5320.0302734375,5332.66552734375,5411.0138671875,5290.96572265625
2020-08-31,5475.8827969372505,5509.580537226096,5286.3330078125,5286.3330078125,97032000,5471.66943359375,5560.12646484375,5341.09130859375,5362.15185546875,5320.0302734375,5404.2744140625,5294.756787109375
