Date,Open,High,Low,Close,Volume
2019-03-18,4544.195653856982,4548.285838963964,4527.834913429055,4540.10546875,42791000
2019-03-19,4531.92479757229,4536.014982407644,4486.932764383396,4491.02294921875,51527000
2019-03-20,4531.92469578382,4544.1952500142825,4470.571924631513,4474.662109375,42388500
2019-03-21,4491.02299604024,4515.564105308219,4470.572071650257,4478.75244140625,39866000
2019-03-22,4470.572364883631,4499.2036609075885,4470.572364883631,4486.93310546875,29601000
2019-03-25,4450.120560265811,4499.202772327567,4450.120560265811,4462.39111328125,23054500
2019-03-26,4482.842478861974,4507.383587322897,4462.391555144539,4474.662109375,19895500
2019-03-27,4507.3840312001485,4507.3840312001485,4466.4821797373515,4486.93310546875,17804500
2019-03-28,4466.481739888026,4486.932663605462,4437.850446683615,4474.662109375,32187500
2019-03-29,4511.473973989055,4523.744528768716,4466.48193979696,4507.3837890625,36234000
2019-04-01,4540.104478870739,4540.104478870739,4482.841899857955,4499.20263671875,21786000
2019-04-02,4523.743742009943,4556.465215731534,4482.841899857955,4499.20263671875,36853000
2019-04-03,4499.20263671875,4499.20263671875,4499.20263671875,4499.20263671875,0
2019-04-04,4531.92431640625,4548.285054010605,4491.022472395363,4531.92431640625,48112000
2019-04-05,4548.285248078661,4548.285248078661,4519.653956049389,4523.744140625,21913500
2019-04-08,4503.293207989992,4531.924499957231,4458.301177755759,4482.84228515625,39910000
2019-04-09,4527.8349609375,4540.105516387195,4511.474220337906,4527.8349609375,29447000
2019-04-10,4540.105221295249,4544.1954061792985,4511.473927106901,4519.654296875,19508500
2019-04-11,4548.2852382242245,4548.2852382242245,4482.84228515625,4482.84228515625,25356000
2019-04-12,4466.481162997159,4507.383005149148,4466.481162997159,4499.20263671875,18577000
2019-04-15,4548.285489753633,4556.465859339521,4491.022902652418,4503.29345703125,68152000
2019-04-16,4495.11328125,4503.29365118858,4478.752541372839,4495.11328125,71017000
2019-04-17,4495.11328125,4495.11328125,4495.11328125,4495.11328125,0
2019-04-18,4581.006597222222,4748.70416015625,4564.645859375,4601.45751953125,129332500
2019-04-19,4601.45751953125,4601.45751953125,4601.45751953125,4601.45751953125,0
2019-04-22,4601.45751953125,4646.449548611111,4568.736043836806,4601.45751953125,62837500
2019-04-23,4646.449697491119,4670.990805048291,4576.916559412467,4605.5478515625,48654000
2019-04-24,4655.904563998668,4655.904563998668,4622.883964253996,4647.6494140625,46975000
2019-04-25,4569.225931530664,4639.394712773682,4560.970780796191,4618.7568359375,61482500
2019-04-26,4610.501504809831,4660.032407278692,4598.118779192616,4639.39453125,66204500
2019-04-29,4631.139591750495,4701.308373443684,4618.756865569344,4693.05322265625,65480500
2019-04-30,4680.668778872283,4754.965108695652,4680.668778872283,4746.7099609375,107607500
2019-05-01,4746.7099609375,4746.7099609375,4746.7099609375,4746.7099609375,0
2019-05-02,4787.987456711741,4796.242607499175,4684.798071868816,4693.05322265625,80879500
2019-05-03,4688.9254267621145,4746.711479556719,4635.266949167126,4684.7978515625,58244500
2019-05-06,4622.8842304270465,4672.415132895907,4618.7566552213075,4639.39453125,36649500
2019-05-07,4684.79776443104,4713.690790290968,4664.159888816806,4672.4150390625,59177000
2019-05-08,4622.884046052632,4705.435546875,4618.756471011513,4705.435546875,59062000
2019-05-09,4705.435463615675,4705.435463615675,4643.521839094416,4647.6494140625,126636500
2019-05-10,4631.13916015625,4688.925210282977,4622.884010138147,4631.13916015625,76130500
2019-05-13,4688.925210282977,4701.307935310133,4622.884010138147,4631.13916015625,63720500
2019-05-14,4589.864048993403,4647.650107164183,4536.20556640625,4536.20556640625,114800500
2019-05-15,4585.735441885588,4585.735441885588,4494.9287994720125,4507.3115234375,72065000
2019-05-16,4507.310929731889,4523.8212261777935,4358.71826171875,4358.71826171875,87939000
2019-05-17,4358.719473938224,4383.484925494691,4276.16796875,4276.16796875,74207000
2019-05-20,4276.167985086548,4449.52614664411,4243.147382885107,4441.27099609375,54764500
2019-05-21,4515.566672747826,4536.204546023638,4457.780627575549,4507.3115234375,97371000
2019-05-22,4565.097568609775,4565.097568609775,4457.780627575549,4507.3115234375,38519000
2019-05-23,4490.801265611061,4627.01123046875,4408.249771757917,4627.01123046875,54926000
2019-05-24,4631.13916015625,4647.649460192458,4627.011585147198,4631.13916015625,37402000
2019-05-27,4569.225960844739,4705.435948837401,4565.098385451022,4693.05322265625,68564000
2019-05-28,4668.2878935197805,4763.222130081191,4668.2878935197805,4734.3291015625,209923000
2019-05-29,4787.986460828614,4866.410376997359,4730.2004173358555,4738.45556640625,133044500
2019-05-30,4738.45556640625,4738.45556640625,4738.45556640625,4738.45556640625,0
2019-05-31,4738.455873469717,4845.772818339239,4734.328298667042,4804.4970703125,96875000
2019-06-03,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-04,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-05,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-06,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-07,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-10,4953.090122767857,5109.937976655506,4796.242268880208,4854.0283203125,179238000
2019-06-11,4870.538307357762,4920.069205398689,4825.134984153579,4878.79345703125,72901000
2019-06-12,4821.007190975192,4870.538086772883,4804.4968923759625,4825.134765625,69255500
2019-06-13,4858.155453441268,4858.155453441268,4779.731533632106,4792.1142578125,78802500
2019-06-14,4825.135482051455,4825.135482051455,4779.732154162177,4787.9873046875,57220500
2019-06-17,4796.241610325442,4821.007057538826,4779.731312183186,4783.85888671875,83624000
2019-06-18,4783.85853871491,4870.53759765625,4783.85853871491,4870.53759765625,78788000
2019-06-19,4870.538967145412,4920.069871896044,4862.283816353641,4903.5595703125,66944500
2019-06-20,4870.538307357762,4903.558906051713,4792.1143854596285,4878.79345703125,59504500
2019-06-21,4878.79377092634,4899.431646437872,4821.007719494048,4854.0283203125,144149000
2019-06-24,4866.40970994016,4870.537283909574,4841.644266123671,4849.8994140625,30084000
2019-06-25,4895.303756378225,4920.069205398689,4849.900433174043,4878.79345703125,40561500
2019-06-26,4903.5586387068415,4903.5586387068415,4837.517444919544,4841.64501953125,59334500
2019-06-27,4829.262382680866,4899.43115234375,4792.114210506397,4899.43115234375,77525000
2019-06-28,4936.579677400438,4948.96240234375,4920.069377476022,4948.96240234375,80919000
2019-07-01,4948.9620473412715,4973.727495451403,4924.196599231141,4944.83447265625,56612500
2019-07-02,4944.834206542969,4953.08935546875,4911.813610839844,4953.08935546875,48563500
2019-07-03,4911.813610839844,4953.08935546875,4903.558461914063,4953.08935546875,43640000
2019-07-04,4953.089622026294,4961.344771396338,4924.196599231141,4944.83447265625,28224500
2019-07-05,4969.599965975713,4969.599965975713,4928.32421875,4928.32421875,32722500
2019-07-08,4899.431646437872,4920.069521949405,4841.645595005581,4854.0283203125,38361000
2019-07-09,4845.772419433594,4953.08935546875,4845.772419433594,4953.08935546875,47740500
2019-07-10,4953.08935546875,4986.109951171875,4948.96178100586,4953.08935546875,52183500
2019-07-11,4969.59947646525,4973.72705078125,4936.578881937241,4973.72705078125,34279500
2019-07-12,4953.089577267055,4977.85502515339,4948.962002619332,4961.3447265625,29838000
2019-07-15,5002.620383522728,5048.023703835228,4981.982510653409,5039.7685546875,61453500
2019-07-16,5019.130726170913,5039.768599222602,5010.875576950237,5023.25830078125,38075000
2019-07-17,5019.130945121951,5076.9169921875,4990.237921589177,5076.9169921875,45487000
2019-07-18,5035.641376690907,5093.427425275885,4998.4932026005645,5072.78955078125,43625500
2019-07-19,5114.064320422757,5126.447042748236,5076.91615344632,5118.19189453125,43973500
2019-07-22,5167.723322299782,5192.48876953125,5118.192427836844,5192.48876953125,37314500
2019-07-23,5151.214001102646,5192.48975431661,5122.320973852872,5147.08642578125,39129500
2019-07-24,5167.7234109374995,5171.850985546875,5089.2994933593745,5159.46826171875,51343500
2019-07-25,5175.97856015625,5180.106134765625,5118.192515625,5159.46826171875,53477500
2019-07-26,5159.468754729116,5159.468754729116,5109.937854683717,5114.0654296875,51797500
2019-07-29,5134.703929599152,5142.959080611369,5085.173023525848,5109.9384765625,68509500
2019-07-30,5122.320400422026,5159.468574155949,5109.937675844052,5134.703125,38225500
2019-07-31,5109.9384765625,5151.214231623586,5101.6833255502825,5109.9384765625,64129000
2019-08-01,5109.936968473228,5175.978157080313,5105.809394185286,5126.447265625,78228000
2019-08-02,5085.172717710868,5122.320895031808,5085.172717710868,5089.30029296875,62989500
2019-08-05,5130.5750573730475,5130.5750573730475,4953.08935546875,4953.08935546875,90924000
2019-08-06,4854.0283203125,4915.941946847098,4759.09409295945,4854.0283203125,183296000
2019-08-07,4932.451704028442,4994.36532374428,4874.665658960326,4961.3447265625,92102000
2019-08-08,4961.345348602727,5019.131400915903,4936.579897611366,4957.2177734375,58295500
2019-08-09,4998.493385057064,5052.151860701772,4998.493385057064,5006.74853515625,48118500
2019-08-12,5010.875800328538,5019.1309499172185,4953.0897532077815,4986.1103515625,52705000
2019-08-13,4953.090418485037,4986.111021274937,4953.090418485037,4965.47314453125,84406000
2019-08-14,4986.110174448835,5002.620473039725,4936.579278676165,4961.3447265625,81942000
2019-08-15,4887.0481640625,4953.08935546875,4837.517270507813,4953.08935546875,52561500
2019-08-16,4986.11004024224,4986.11004024224,4920.06884765625,4920.06884765625,49821500
2019-08-19,4977.855870577462,4977.855870577462,4924.197391043875,4965.47314453125,30619000
2019-08-20,4981.983271574118,4981.983271574118,4940.70751953125,4940.70751953125,58393500
2019-08-21,4953.090513859833,4957.218089288049,4932.45263671875,4932.45263671875,55927500
2019-08-22,4891.175738525391,4953.08935546875,4887.0481640625,4953.08935546875,65888000
2019-08-23,4887.048777627189,4948.96240234375,4874.666052683878,4948.96240234375,33083500
2019-08-26,4903.55872580603,4953.089622026294,4837.51753084568,4944.83447265625,41388500
2019-08-27,4986.110799594088,4986.110799594088,4911.814446620005,4957.2177734375,123780000
2019-08-28,4953.089977324854,4969.60027724927,4940.707252381542,4948.96240234375,55688000
2019-08-29,4944.8350479418195,4973.728074098408,4940.707472776593,4957.2177734375,51525500
2019-08-30,5019.132274590164,5035.642578125,4957.218636334529,5035.642578125,73650000
2019-09-02,5035.640844726563,5035.640844726563,4953.08935546875,4953.08935546875,42429000
2019-09-03,4953.08984052436,4998.4931640625,4953.08984052436,4998.4931640625,42743500
2019-09-04,5002.620696311774,5002.620696311774,4957.217373160429,4969.60009765625,41979000
2019-09-05,5023.2585247115585,5023.2585247115585,4965.472477590801,4986.1103515625,53650500
2019-09-06,5002.620070993257,5002.620070993257,4973.72705078125,4973.72705078125,54349000
2019-09-09,4994.366124365679,4998.493699675072,4936.580070034175,4981.9833984375,25912000
2019-09-10,4969.6001399927745,4998.4931640625,4940.707115923049,4998.4931640625,40291000
2019-09-11,4994.36681928791,5035.642578125,4961.346212218238,5035.642578125,45243500
2019-09-12,5035.641294967297,5039.768869799237,4961.344947992369,4969.60009765625,40034000
2019-09-13,5019.131711235489,5027.386862076337,4961.345655349554,4977.85595703125,28419500
2019-09-16,4953.0901982722735,4965.472923767954,4940.707472776593,4957.2177734375,77289000
2019-09-17,4944.835353667859,4981.983532451673,4940.707778247434,4977.85595703125,92037500
2019-09-18,4944.8346036191015,4986.1103515625,4944.8346036191015,4986.1103515625,28667000
2019-09-19,4965.473230769978,4990.238683292521,4953.0905045087065,4977.85595703125,61988500
2019-09-20,4994.365368876513,4994.365368876513,4944.83447265625,4944.83447265625,133433000
2019-09-23,4977.854625097251,4977.854625097251,4953.089179201245,4973.72705078125,47231500
2019-09-24,4936.579056389298,4953.089354236754,4903.558460694387,4907.68603515625,79718500
2019-09-25,4870.538129541385,4899.43115234375,4771.4763370761375,4899.43115234375,88620000
2019-09-26,4953.089224938119,5002.6201171875,4928.323778813428,5002.6201171875,109859000
2019-09-27,4957.217985401437,5015.004040185467,4953.09041005972,5010.87646484375,48010000
2019-09-30,5010.87646484375,5010.87646484375,4957.217985401437,5010.87646484375,73391000
2019-10-01,4961.344902796461,5006.748225534199,4961.344902796461,4986.1103515625,40057000
2019-10-02,4961.344637784091,5010.875532670455,4961.344637784091,4994.365234375,52376500
2019-10-03,4961.344902796461,4990.23792635684,4911.814005264383,4986.1103515625,50269000
2019-10-04,4936.579805107526,5006.74858160153,4936.579805107526,4990.23828125,56890500
2019-10-07,5010.87646484375,5019.131615527183,4994.366163476884,5010.87646484375,56705500
2019-10-08,5019.132274590164,5035.642578125,4965.473788101946,5035.642578125,46997500
2019-10-09,5035.641916894049,5035.641916894049,4994.366163476884,5010.87646484375,41496500
2019-10-10,4969.600136814648,5043.896484375,4969.600136814648,5043.896484375,65806500
2019-10-11,5019.131122448979,5081.044746492346,5019.131122448979,5056.279296875,40863500
2019-10-14,5060.405857012349,5118.19189453125,5060.405857012349,5118.19189453125,37514500
2019-10-15,5109.937411437247,5109.937411437247,5072.789239625506,5097.5546875,40935000
2019-10-16,5118.192958693685,5130.57568359375,5097.555083860242,5130.57568359375,65776500
2019-10-17,5105.809478485282,5126.447350265739,5039.768288787816,5048.0234375,45666500
2019-10-18,5085.171875,5093.427024147728,5068.661576704546,5085.171875,41008500
2019-10-21,5118.192825562702,5163.596149015274,5105.810100984727,5134.703125,59971500
2019-10-22,5175.978206380209,5200.74365234375,5138.8300374348955,5200.74365234375,67259500
2019-10-23,5200.744319596613,5204.871894453437,5167.723720742032,5180.1064453125,62219000
2019-10-24,5192.488503689236,5217.253949652778,5175.978206380209,5200.74365234375,73101000
2019-10-25,5217.25367313508,5221.381247243574,5097.554023988785,5118.19189453125,61929500
2019-10-28,5118.1927377115235,5159.468485596293,5118.1927377115235,5122.3203125,43249500
2019-10-29,5122.320400422026,5151.213424437299,5076.917076969454,5134.703125,79861500
2019-10-30,5184.234287709497,5188.361862779329,5118.193086592179,5171.8515625,60738000
2019-10-31,5175.978471376938,5200.743918608407,5159.468173222625,5192.48876953125,58420500
2019-11-01,5200.743963068182,5221.3818359375,5180.106090198864,5221.3818359375,42080500
2019-11-04,5242.020068164841,5266.785517305777,5167.723720742032,5180.1064453125,43794500
2019-11-05,5242.019753126228,5250.27490234375,5175.978559386055,5250.27490234375,66161500
2019-11-06,5266.785471170076,5266.785471170076,5196.61669921875,5196.61669921875,63393000
2019-11-07,5229.637074569909,5229.637074569909,5159.468305613564,5188.361328125,61972000
2019-11-08,5213.126909972756,5213.126909972756,5159.468438215316,5184.23388671875,90040500
2019-11-11,5229.637297784079,5233.7648726047455,5171.851250294752,5196.61669921875,70207000
2019-11-12,5134.703386871508,5184.234287709497,5134.703386871508,5171.8515625,47635500
2019-11-13,5171.851162467034,5188.361461469322,5171.851162467034,5184.23388671875,40083500
2019-11-14,5171.851428943007,5184.234153832735,5126.448104347338,5175.97900390625,37862000
2019-11-15,5184.234020169323,5192.489169882969,5163.59614588521,5180.1064453125,47138000
2019-11-18,5155.340863464744,5188.361461469322,5126.447840210739,5184.23388671875,65599000
2019-11-19,5225.5101669202795,5242.020467605651,5200.744715892221,5213.12744140625,60115000
2019-11-20,5163.596578955463,5242.0205078125,5163.596578955463,5242.0205078125,43229500
2019-11-21,5242.019395616319,5242.019395616319,5200.74365234375,5200.74365234375,57523500
2019-11-22,5184.234195331087,5208.999645308783,5175.979045338521,5204.8720703125,56035000
2019-11-25,5225.50976873755,5229.637343594372,5180.1064453125,5180.1064453125,55133500
2019-11-26,5225.509499925418,5225.509499925418,5175.978604191528,5188.361328125,192783500
2019-11-27,5175.978206380209,5200.74365234375,5151.212760416666,5200.74365234375,58833500
2019-11-28,5196.616433203125,5196.616433203125,5155.340687109375,5159.46826171875,44248000
2019-11-29,5142.958139213028,5196.616610970466,5138.830564462455,5184.23388671875,52954500
2019-12-02,5184.233925097276,5303.93359375,5175.97877553502,5303.93359375,49909000
2019-12-03,5299.805886948529,5299.805886948529,5237.892266773897,5262.65771484375,42823000
2019-12-04,5250.2752571435585,5283.29585624509,5246.147682255867,5254.40283203125,37552000
2019-12-05,5250.274947013013,5270.912820232404,5225.5094991497435,5233.7646484375,54168000
2019-12-06,5250.32799061767,5295.875,5233.765441751369,5295.875,69920500
2019-12-09,5275.171813917123,5295.875,5266.890539483972,5295.875,51667500
2019-12-10,5295.874092479625,5300.014728986645,5266.889636930479,5271.0302734375,57654000
2019-12-11,5271.0307261308535,5287.593273581382,5258.608815542957,5283.45263671875,48469000
2019-12-12,5300.015772870663,5304.156410193218,5250.328125,5250.328125,79198500
2019-12-13,5295.874104049971,5316.577286630307,5258.608375405365,5266.8896484375,70822500
2019-12-16,5250.327102373231,5295.874104049971,5250.327102373231,5266.8896484375,78684000
2019-12-17,5295.874747596154,5382.828125,5271.030925480769,5382.828125,102914500
2019-12-18,5382.827065310418,5631.265237555514,5333.139430861399,5593.99951171875,181804000
2019-12-19,5548.453361742424,5565.015909090909,5457.359351325757,5465.640625,74171000
2019-12-20,5531.890671921921,5581.578312687688,5473.921757695195,5515.328125,99453000
2019-12-23,5531.890671921921,5573.297039226726,5507.0468515390385,5515.328125,46558500
2019-12-26,5515.328078218563,5569.156355258234,5515.328078218563,5531.890625,38188500
2019-12-27,5523.60931665422,5548.453136669155,5523.60931665422,5544.3125,29945000
2019-12-30,5531.890125397345,5565.015215968587,5523.608852754534,5536.03076171875,61168000
2020-01-02,5544.313000324061,5614.70383005185,5531.891089195628,5540.17236328125,49445000
2020-01-03,5589.859744801241,5631.26611328125,5569.156560561237,5631.26611328125,47755500
2020-01-06,5565.015590200445,5589.859409799555,5540.171770601337,5577.4375,27300000
2020-01-07,5577.43700048973,5606.421454092869,5573.29636426071,5581.57763671875,45022500
2020-01-08,5523.6093516092815,5585.718902039671,5523.6093516092815,5531.890625,53692500
2020-01-09,5581.57763671875,5593.999545405809,5573.29636426071,5581.57763671875,40363500
2020-01-10,5602.2813429368025,5651.968982342008,5556.734340148699,5569.15625,73362000
2020-01-13,5581.578601336639,5598.141149115086,5577.4379643920265,5585.71923828125,67855000
2020-01-14,5585.718465702329,5701.65628411572,5581.577829330422,5689.234375,93582000
2020-01-15,5689.234455010973,5846.578639356254,5631.265544989027,5660.25,75623500
2020-01-16,5635.406632427578,5705.797457373404,5627.12535890454,5672.67236328125,88931500
2020-01-17,5664.391517045454,5705.797887784091,5631.266420454545,5693.3759765625,38249500
2020-01-20,5755.484637893196,5776.187820043891,5656.109363569861,5660.25,93554500
2020-01-21,5701.656868036809,5709.938141628729,5651.96922648529,5656.10986328125,103984500
2020-01-22,5676.813512969435,5709.938610054596,5660.250964426855,5664.3916015625,94311500
2020-01-23,5701.657335783306,5709.938610054596,5656.11032729121,5664.3916015625,87728000
2020-01-24,5647.828636942456,5697.516278909691,5639.54736328125,5639.54736328125,69653500
2020-01-27,5685.094787240725,5747.204344275402,5643.688415884274,5664.3916015625,39679000
2020-01-28,5660.251578104865,5668.532853274001,5594.001376751772,5622.98583984375,82615000
2020-01-29,5631.266638264555,5668.532373370717,5606.422814860446,5618.8447265625,43821000
2020-01-30,5668.530997528166,5668.530997528166,5573.29636426071,5581.57763671875,71990000
2020-01-31,5631.266396604939,5635.407033661266,5366.265625,5366.265625,163136500
2020-02-03,5366.264248107532,5453.217603979644,5275.1702562415085,5333.13916015625,149797000
2020-02-04,5440.796803977273,5482.203172348485,5399.39043560606,5465.640625,113316500
2020-02-05,5614.703241084696,5614.703241084696,5507.046689264487,5573.296875,123002500
2020-02-06,5581.57763671875,5614.702726550909,5531.890001970512,5581.57763671875,154693500
2020-02-07,5556.735228769878,5614.704150679549,5552.594591490616,5598.1416015625,82609000
2020-02-10,5598.14154039241,5618.8447265625,5490.484972307941,5618.8447265625,66578500
2020-02-11,5618.843761522861,5618.843761522861,5585.71866933997,5614.703125,77526500
2020-02-12,5631.26611328125,5631.26611328125,5598.141018497243,5631.26611328125,69971500
2020-02-13,5647.82966535116,5647.82966535116,5581.579463998067,5622.98583984375,49737000
2020-02-14,5614.703358907186,5627.1252689932635,5527.749988304641,5531.890625,147028500
2020-02-17,5531.890531994048,5589.859444754464,5531.890531994048,5565.015625,115319000
2020-02-18,5536.0312266616875,5565.01568334578,5523.60931665422,5544.3125,98436500
2020-02-19,5519.468679985063,5598.140776699029,5519.468679985063,5544.3125,74594000
2020-02-20,5540.172595390684,5544.313232606971,5436.656664983534,5461.50048828125,136724500
2020-02-21,5465.640102395125,5515.327739689626,5461.499465953916,5478.06201171875,98261000
2020-02-24,5436.656837059985,5465.6412984913795,5391.109826239224,5403.53173828125,84910000
2020-02-25,5424.232953525795,5432.514225210567,5391.107866786706,5407.67041015625,86446500
2020-02-26,5382.827825338298,5411.8122828593505,5316.57763671875,5316.57763671875,92824500
2020-02-27,5357.98381762967,5362.124454273897,5134.3894388414155,5208.9208984375,129254500
2020-02-28,5134.3894388414155,5208.9208984375,4997.748429581926,5208.9208984375,169946500
2020-03-02,5208.920899240594,5208.920899240594,4997.748430352462,5035.01416015625,144871500
2020-03-03,5134.389370302611,5258.608467971222,5134.389370302611,5233.7646484375,114663500
2020-03-04,5229.623260308497,5382.826792083172,5184.076264375485,5333.13916015625,83025000
2020-03-05,5415.95337995338,5415.95337995338,5250.327894327895,5329.0,77583000
2020-03-06,5258.6092529296875,5258.6092529296875,5134.39013671875,5134.39013671875,77835500
2020-03-09,4968.764179991357,5001.889274524633,4790.716796875,4790.716796875,140889500
2020-03-10,4836.2639570147685,4977.045613297732,4836.2639570147685,4906.65478515625,133667000
2020-03-11,4927.357655582266,4952.2014756944445,4794.857281650641,4844.544921875,93204500
2020-03-12,4637.512786645683,4670.6378779788665,4521.574966979541,4604.3876953125,129845500
2020-03-13,4604.3876953125,4604.3876953125,4604.3876953125,4604.3876953125,0
2020-03-16,4604.3876953125,4604.3876953125,4604.3876953125,4604.3876953125,0
2020-03-17,4550.559452056885,4558.840724945068,4240.01171875,4240.01171875,212200000
2020-03-18,4240.012500000001,4455.325634765625,3946.0272583007813,4140.63720703125,180053500
2020-03-19,4136.495651934224,4136.495651934224,3850.791748046875,3850.791748046875,264419000
2020-03-20,3809.3861474557816,4459.466174793344,3581.6511060317944,3921.183349609375,335132000
2020-03-23,3941.885493086907,4140.636022150113,3647.900335514249,3668.603515625,217843500
2020-03-24,3685.1666314019094,4136.496027832031,3685.1666314019094,3726.572998046875,253971000
2020-03-26,3850.7920005104756,4467.74684790409,3850.7920005104756,4372.51220703125,331633000
2020-03-27,4438.762349705082,4881.810457371541,4434.621713184834,4562.9814453125,269683000
2020-03-30,4538.138147605779,4600.247702545638,4268.996742866385,4550.56005859375,159964500
2020-03-31,4687.200505514706,4728.606870404412,4542.278228400735,4575.4033203125,182638500
2020-04-01,4604.387385236086,4761.731558472571,4492.590209515425,4538.13720703125,152831500
2020-04-02,4529.856092414221,4529.856092414221,4438.762094212107,4480.16845703125,136623500
2020-04-03,4521.575599621816,4579.544517565685,4442.9034966979925,4550.56005859375,110506000
2020-04-06,4571.264099280732,4753.452161208587,4550.560910425294,4749.3115234375,78184000
2020-04-07,4749.3102450990555,5051.576721029509,4620.950508745026,4683.06005859375,149153500
