ds,y
2019-08-15,4953.08935546875
2019-08-16,4920.06884765625
2019-08-19,4965.47314453125
2019-08-20,4940.70751953125
2019-08-21,4932.45263671875
2019-08-22,4953.08935546875
2019-08-23,4948.96240234375
2019-08-26,4944.83447265625
2019-08-27,4957.2177734375
2019-08-28,4948.96240234375
2019-08-29,4957.2177734375
2019-08-30,5035.642578125
2019-09-02,4953.08935546875
2019-09-03,4998.4931640625
2019-09-04,4969.60009765625
2019-09-05,4986.1103515625
2019-09-06,4973.72705078125
2019-09-09,4981.9833984375
2019-09-10,4998.4931640625
2019-09-11,5035.642578125
2019-09-12,4969.60009765625
2019-09-13,4977.85595703125
2019-09-16,4957.2177734375
2019-09-17,4977.85595703125
2019-09-18,4986.1103515625
2019-09-19,4977.85595703125
2019-09-20,4944.83447265625
2019-09-23,4973.72705078125
